"2021 Lower Gauge ",,,
"Hourly Stream Data (Summary)",,,
,,,
"Dataset Reference Format:",,,
" ","[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group Boise State University",,
" ","URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].",,
,,,
"Dataset Header Description",,,
" ","Column(s)| Variable| Description| [units]",,
" ","1st Column  | DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm]",,
" ","2nd Column|Discharge -L/s|Stream Discharge instantaneous measurements [L/s]",,
" ","3rd Column |StreamTemp-C| Stream Temperature [C]",,
" ","4th Column |StreamEC-mS/cm| Stream Electrical Conductivity [mS/cm]",,
,,,
,,,
" ","**Note: -6999 denotes missing data. Data is provisional during current year. Final corrected data avail at year end or upon request.",,
,,,
,,,
"DateTime","Discharge-L/s","StreamTemp-C","StreamEC-mS/cm"
1/25/2021 13:00,44.79,0.4,0.152
1/25/2021 14:00,45.62,0.7,0.152
1/25/2021 15:00,46.47,0.9,0.151
1/25/2021 16:00,49.51,1.1,0.151
1/25/2021 17:00,53.15,1.1,0.151
1/25/2021 18:00,49.07,1.0,0.151
1/25/2021 19:00,48.19,0.9,0.151
1/25/2021 20:00,44.79,0.7,0.152
1/25/2021 21:00,44.38,0.5,0.152
1/25/2021 22:00,42.75,0.3,0.152
1/25/2021 23:00,41.96,0.1,0.153
1/26/2021 0:00,41.96,0.0,0.153
1/26/2021 1:00,33.86,0.0,0.153
1/26/2021 2:00,32.19,0.0,0.154
1/26/2021 3:00,30.89,0.0,0.154
1/26/2021 4:00,30.57,0.0,0.154
1/26/2021 5:00,38.87,0.0,0.155
1/26/2021 6:00,37.76,0.0,0.154
1/26/2021 7:00,32.19,0.0,0.155
1/26/2021 8:00,28.71,0.0,0.154
1/26/2021 9:00,33.18,0.0,0.155
1/26/2021 10:00,38.87,0.0,0.154
1/26/2021 11:00,51.76,0.0,0.155
1/26/2021 12:00,58.96,0.0,0.155
1/26/2021 13:00,66.27,0.0,0.153
1/26/2021 14:00,62.02,0.0,0.152
1/26/2021 15:00,58.96,0.1,0.151
1/26/2021 16:00,58.46,0.2,0.151
1/26/2021 17:00,57.47,0.5,0.151
1/26/2021 18:00,52.69,0.7,0.151
1/26/2021 19:00,49.51,0.5,0.152
1/26/2021 20:00,47.32,0.4,0.152
1/26/2021 21:00,45.62,0.3,0.153
1/26/2021 22:00,44.79,0.2,0.153
1/26/2021 23:00,43.97,0.1,0.153
1/27/2021 0:00,43.15,0.0,0.153
1/27/2021 1:00,33.86,-0.1,0.154
1/27/2021 2:00,35.60,0.0,0.154
1/27/2021 3:00,38.87,0.0,0.154
1/27/2021 4:00,53.15,0.0,0.154
1/27/2021 5:00,53.62,0.0,0.154
1/27/2021 6:00,44.38,0.0,0.154
1/27/2021 7:00,43.15,0.0,0.154
1/27/2021 8:00,43.97,0.0,0.154
1/27/2021 9:00,45.21,0.1,0.153
1/27/2021 10:00,45.21,0.2,0.153
1/27/2021 11:00,45.21,0.3,0.153
1/27/2021 12:00,46.47,0.5,0.153
1/27/2021 13:00,48.63,0.8,0.152
1/27/2021 14:00,49.51,1.1,0.151
1/27/2021 15:00,49.95,1.3,0.151
1/27/2021 16:00,51.76,1.5,0.15
1/27/2021 17:00,52.22,1.6,0.15
1/27/2021 18:00,51.76,1.6,0.15
1/27/2021 19:00,51.76,1.6,0.15
1/27/2021 20:00,52.69,1.5,0.15
1/27/2021 21:00,52.22,1.4,0.151
1/27/2021 22:00,51.76,1.4,0.151
1/27/2021 23:00,51.76,1.4,0.151
1/28/2021 0:00,52.22,1.4,0.151
1/28/2021 1:00,50.85,1.4,0.151
1/28/2021 2:00,50.40,1.4,0.151
1/28/2021 3:00,49.95,1.4,0.151
1/28/2021 4:00,49.95,1.4,0.151
1/28/2021 5:00,49.51,1.5,0.151
1/28/2021 6:00,49.95,1.5,0.151
1/28/2021 7:00,49.95,1.4,0.151
1/28/2021 8:00,49.51,1.5,0.151
1/28/2021 9:00,49.95,1.5,0.151
1/28/2021 10:00,49.51,1.6,0.151
1/28/2021 11:00,49.51,1.9,0.15
1/28/2021 12:00,49.95,2.2,0.15
1/28/2021 13:00,50.40,2.5,0.149
1/28/2021 14:00,50.85,2.8,0.149
1/28/2021 15:00,50.85,3.1,0.148
1/28/2021 16:00,51.31,3.2,0.148
1/28/2021 17:00,49.95,3.1,0.148
1/28/2021 18:00,50.40,3.1,0.149
1/28/2021 19:00,50.40,3.0,0.149
1/28/2021 20:00,50.40,2.9,0.149
1/28/2021 21:00,50.40,2.9,0.15
1/28/2021 22:00,49.95,2.8,0.15
1/28/2021 23:00,49.95,2.7,0.15
1/29/2021 0:00,49.95,2.7,0.15
1/29/2021 1:00,49.95,2.7,0.15
1/29/2021 2:00,50.40,2.5,0.15
1/29/2021 3:00,49.51,2.4,0.15
1/29/2021 4:00,50.40,2.3,0.15
1/29/2021 5:00,51.31,2.3,0.15
1/29/2021 6:00,52.22,2.3,0.15
1/29/2021 7:00,52.69,2.3,0.149
1/29/2021 8:00,53.15,2.3,0.15
1/29/2021 9:00,54.09,2.3,0.149
1/29/2021 10:00,55.04,2.4,0.149
1/29/2021 11:00,55.52,2.5,0.15
1/29/2021 12:00,57.47,2.6,0.149
1/29/2021 13:00,66.27,2.6,0.147
1/29/2021 14:00,71.29,2.6,0.144
1/29/2021 15:00,82.12,2.4,0.143
1/29/2021 16:00,84.03,2.2,0.145
1/29/2021 17:00,85.32,1.9,0.144
1/29/2021 18:00,84.67,1.8,0.145
1/29/2021 19:00,82.12,1.8,0.145
1/29/2021 20:00,83.39,1.8,0.145
1/29/2021 21:00,84.67,1.8,0.145
1/29/2021 22:00,83.39,1.8,0.147
1/29/2021 23:00,80.87,1.8,0.147
1/30/2021 0:00,80.24,1.8,0.147
1/30/2021 1:00,78.39,1.8,0.147
1/30/2021 2:00,74.79,1.8,0.147
1/30/2021 3:00,73.02,1.7,0.147
1/30/2021 4:00,71.87,1.7,0.147
1/30/2021 5:00,69.03,1.6,0.147
1/30/2021 6:00,67.37,1.5,0.148
1/30/2021 7:00,65.73,1.3,0.148
1/30/2021 8:00,64.12,1.3,0.148
1/30/2021 9:00,63.06,1.2,0.149
1/30/2021 10:00,63.06,1.3,0.149
1/30/2021 11:00,63.59,1.4,0.149
1/30/2021 12:00,62.54,1.4,0.149
1/30/2021 13:00,63.06,1.6,0.149
1/30/2021 14:00,63.59,1.8,0.149
1/30/2021 15:00,63.06,2.1,0.149
1/30/2021 16:00,63.06,2.6,0.148
1/30/2021 17:00,62.54,2.9,0.148
1/30/2021 18:00,62.02,2.9,0.149
1/30/2021 19:00,60.47,2.7,0.149
1/30/2021 20:00,59.97,2.5,0.15
1/30/2021 21:00,58.96,2.3,0.15
1/30/2021 22:00,58.96,2.1,0.151
1/30/2021 23:00,58.46,1.9,0.151
1/31/2021 0:00,58.46,1.7,0.151
1/31/2021 1:00,57.47,1.6,0.151
1/31/2021 2:00,56.97,1.5,0.151
1/31/2021 3:00,56.49,1.4,0.152
1/31/2021 4:00,56.00,1.3,0.152
1/31/2021 5:00,55.04,1.2,0.152
1/31/2021 6:00,55.04,1.1,0.152
1/31/2021 7:00,54.09,1.1,0.153
1/31/2021 8:00,53.62,1.0,0.153
1/31/2021 9:00,53.62,1.0,0.153
1/31/2021 10:00,53.62,1.0,0.153
1/31/2021 11:00,53.15,1.1,0.152
1/31/2021 12:00,53.15,1.4,0.152
1/31/2021 13:00,53.62,1.8,0.152
1/31/2021 14:00,53.15,1.9,0.152
1/31/2021 15:00,53.62,2.3,0.151
1/31/2021 16:00,54.56,2.7,0.151
1/31/2021 17:00,53.62,3.0,0.15
1/31/2021 18:00,54.09,3.1,0.151
1/31/2021 19:00,54.56,3.1,0.151
1/31/2021 20:00,54.09,3.0,0.151
1/31/2021 21:00,54.09,3.0,0.151
1/31/2021 22:00,54.09,2.9,0.152
1/31/2021 23:00,54.09,2.9,0.152
2/1/2021 0:00,54.09,2.8,0.152
2/1/2021 1:00,54.09,2.7,0.152
2/1/2021 2:00,53.62,2.5,0.152
2/1/2021 3:00,52.69,2.4,0.152
2/1/2021 4:00,52.69,2.3,0.152
2/1/2021 5:00,52.69,2.2,0.152
2/1/2021 6:00,52.22,2.1,0.152
2/1/2021 7:00,52.22,2.0,0.153
2/1/2021 8:00,52.22,1.8,0.153
2/1/2021 9:00,52.22,1.7,0.153
2/1/2021 10:00,52.22,1.8,0.153
2/1/2021 11:00,52.22,2.0,0.152
2/1/2021 12:00,52.69,2.4,0.152
2/1/2021 13:00,52.69,2.8,0.151
2/1/2021 14:00,52.69,3.3,0.151
2/1/2021 15:00,53.15,3.6,0.15
2/1/2021 16:00,53.62,3.9,0.15
2/1/2021 17:00,53.62,4.0,0.15
2/1/2021 18:00,54.09,4.0,0.15
2/1/2021 19:00,54.09,3.8,0.151
2/1/2021 20:00,55.04,3.8,0.151
2/1/2021 21:00,55.04,3.8,0.151
2/1/2021 22:00,55.04,3.7,0.151
2/1/2021 23:00,55.52,3.7,0.152
2/2/2021 0:00,55.04,3.6,0.151
2/2/2021 1:00,56.00,3.5,0.152
2/2/2021 2:00,56.00,3.3,0.152
2/2/2021 3:00,55.52,3.2,0.152
2/2/2021 4:00,56.00,3.1,0.152
2/2/2021 5:00,56.00,3.1,0.152
2/2/2021 6:00,56.49,3.2,0.152
2/2/2021 7:00,55.52,3.2,0.152
2/2/2021 8:00,55.52,3.2,0.152
2/2/2021 9:00,56.00,3.2,0.152
2/2/2021 10:00,56.00,3.4,0.151
2/2/2021 11:00,56.00,3.6,0.151
2/2/2021 12:00,56.00,3.9,0.15
2/2/2021 13:00,56.00,4.3,0.15
2/2/2021 14:00,56.00,4.6,0.15
2/2/2021 15:00,56.97,5.1,0.149
2/2/2021 16:00,49.95,5.2,0.149
2/2/2021 17:00,50.40,5.2,0.149
2/2/2021 18:00,51.31,5.1,0.149
2/2/2021 19:00,54.56,4.9,0.15
2/2/2021 20:00,63.06,4.4,0.148
2/2/2021 21:00,69.59,4.0,0.149
2/2/2021 22:00,79.62,3.7,0.151
2/2/2021 23:00,80.24,3.5,0.152
2/3/2021 0:00,79.01,3.3,0.154
2/3/2021 1:00,78.39,3.1,0.153
2/3/2021 2:00,77.78,2.9,0.151
2/3/2021 3:00,74.20,2.8,0.15
2/3/2021 4:00,73.02,2.6,0.15
2/3/2021 5:00,70.72,2.4,0.15
2/3/2021 6:00,67.92,2.1,0.151
2/3/2021 7:00,66.27,1.8,0.151
2/3/2021 8:00,65.19,1.6,0.151
2/3/2021 9:00,64.12,1.6,0.151
2/3/2021 10:00,64.12,1.7,0.152
2/3/2021 11:00,63.59,1.9,0.151
2/3/2021 12:00,63.59,2.1,0.151
2/3/2021 13:00,65.73,2.0,0.151
2/3/2021 14:00,66.27,2.0,0.15
2/3/2021 15:00,66.82,2.2,0.15
2/3/2021 16:00,66.27,2.4,0.152
2/3/2021 17:00,65.73,2.4,0.151
2/3/2021 18:00,66.27,2.5,0.151
2/3/2021 19:00,65.19,2.3,0.151
2/3/2021 20:00,64.12,2.1,0.151
2/3/2021 21:00,64.12,1.8,0.152
2/3/2021 22:00,64.12,1.7,0.152
2/3/2021 23:00,64.12,1.6,0.153
2/4/2021 0:00,64.65,1.6,0.153
2/4/2021 1:00,63.59,1.5,0.153
2/4/2021 2:00,62.02,1.4,0.153
2/4/2021 3:00,61.50,1.4,0.153
2/4/2021 4:00,60.47,1.2,0.154
2/4/2021 5:00,58.96,1.0,0.154
2/4/2021 6:00,58.96,0.7,0.154
2/4/2021 7:00,54.56,0.5,0.155
2/4/2021 8:00,49.95,0.4,0.155
2/4/2021 9:00,47.32,0.2,0.155
2/4/2021 10:00,47.75,0.2,0.155
2/4/2021 11:00,49.51,0.5,0.155
2/4/2021 12:00,53.15,0.7,0.154
2/4/2021 13:00,55.52,1.0,0.154
2/4/2021 14:00,60.47,1.4,0.154
2/4/2021 15:00,62.02,1.8,0.153
2/4/2021 16:00,62.54,2.3,0.153
2/4/2021 17:00,62.54,2.4,0.153
2/4/2021 18:00,62.02,2.4,0.153
2/4/2021 19:00,62.54,2.3,0.153
2/4/2021 20:00,62.54,2.2,0.154
2/4/2021 21:00,62.54,2.1,0.154
2/4/2021 22:00,61.50,2.0,0.154
2/4/2021 23:00,61.50,1.9,0.154
2/5/2021 0:00,60.99,1.9,0.154
2/5/2021 1:00,61.50,1.8,0.155
2/5/2021 2:00,61.50,1.8,0.154
2/5/2021 3:00,69.59,1.8,0.155
2/5/2021 4:00,62.02,1.9,0.154
2/5/2021 5:00,62.02,1.9,0.154
2/5/2021 6:00,62.02,1.9,0.154
2/5/2021 7:00,61.50,1.9,0.154
2/5/2021 8:00,63.06,1.9,0.154
2/5/2021 9:00,64.65,1.8,0.153
2/5/2021 10:00,65.19,1.8,0.153
2/5/2021 11:00,66.27,1.8,0.153
2/5/2021 12:00,67.37,2.1,0.153
2/5/2021 13:00,66.82,2.3,0.152
2/5/2021 14:00,63.06,2.6,0.152
2/5/2021 15:00,63.06,2.9,0.153
2/5/2021 16:00,62.54,3.0,0.152
2/5/2021 17:00,62.54,3.0,0.152
2/5/2021 18:00,62.02,3.0,0.152
2/5/2021 19:00,60.99,2.9,0.152
2/5/2021 20:00,60.99,2.7,0.152
2/5/2021 21:00,60.47,2.5,0.153
2/5/2021 22:00,59.97,2.2,0.153
2/5/2021 23:00,58.96,2.0,0.153
2/6/2021 0:00,59.46,1.8,0.153
2/6/2021 1:00,58.46,1.7,0.153
2/6/2021 2:00,57.96,1.7,0.153
2/6/2021 3:00,57.47,1.5,0.154
2/6/2021 4:00,58.96,1.4,0.154
2/6/2021 5:00,58.96,1.2,0.154
2/6/2021 6:00,58.96,1.1,0.154
2/6/2021 7:00,59.46,1.0,0.154
2/6/2021 8:00,58.96,1.0,0.154
2/6/2021 9:00,59.46,1.0,0.154
2/6/2021 10:00,58.96,1.1,0.154
2/6/2021 11:00,57.96,1.4,0.154
2/6/2021 12:00,56.97,1.6,0.153
2/6/2021 13:00,56.97,1.8,0.153
2/6/2021 14:00,57.47,2.1,0.153
2/6/2021 15:00,56.49,2.8,0.152
2/6/2021 16:00,57.47,3.2,0.152
2/6/2021 17:00,57.47,3.3,0.152
2/6/2021 18:00,56.97,3.4,0.152
2/6/2021 19:00,56.49,3.3,0.153
2/6/2021 20:00,56.00,3.2,0.153
2/6/2021 21:00,57.47,3.1,0.153
2/6/2021 22:00,57.47,2.9,0.153
2/6/2021 23:00,56.49,2.7,0.154
2/7/2021 0:00,56.00,2.5,0.154
2/7/2021 1:00,56.00,2.4,0.154
2/7/2021 2:00,56.00,2.2,0.154
2/7/2021 3:00,56.49,2.0,0.154
2/7/2021 4:00,56.00,1.7,0.154
2/7/2021 5:00,55.52,1.5,0.155
2/7/2021 6:00,55.04,1.3,0.155
2/7/2021 7:00,55.04,1.1,0.155
2/7/2021 8:00,54.56,0.9,0.155
2/7/2021 9:00,55.04,0.8,0.155
2/7/2021 10:00,55.04,0.7,0.155
2/7/2021 11:00,54.56,0.7,0.155
2/7/2021 12:00,54.09,0.7,0.155
2/7/2021 13:00,54.56,0.9,0.155
2/7/2021 14:00,53.62,1.1,0.154
2/7/2021 15:00,54.56,1.7,0.154
2/7/2021 16:00,54.56,2.2,0.153
2/7/2021 17:00,54.09,2.5,0.153
2/7/2021 18:00,53.62,2.5,0.153
2/7/2021 19:00,53.15,2.3,0.153
2/7/2021 20:00,54.09,2.1,0.154
2/7/2021 21:00,53.62,1.9,0.154
2/7/2021 22:00,53.62,1.7,0.154
2/7/2021 23:00,53.62,1.6,0.155
2/8/2021 0:00,53.15,1.4,0.155
2/8/2021 1:00,52.69,1.2,0.155
2/8/2021 2:00,53.15,1.0,0.155
2/8/2021 3:00,52.69,0.7,0.155
2/8/2021 4:00,52.22,0.6,0.156
2/8/2021 5:00,52.69,0.4,0.156
2/8/2021 6:00,51.76,0.2,0.156
2/8/2021 7:00,51.31,0.0,0.157
2/8/2021 8:00,38.50,-0.1,0.157
2/8/2021 9:00,37.39,0.0,0.158
2/8/2021 10:00,38.87,0.0,0.157
2/8/2021 11:00,41.96,0.0,0.158
2/8/2021 12:00,49.51,0.0,0.157
2/8/2021 13:00,58.46,0.0,0.156
2/8/2021 14:00,53.15,0.0,0.155
2/8/2021 15:00,44.38,0.2,0.155
2/8/2021 16:00,43.15,1.1,0.155
2/8/2021 17:00,45.62,1.6,0.154
2/8/2021 18:00,55.52,1.7,0.154
2/8/2021 19:00,56.00,1.7,0.155
2/8/2021 20:00,54.56,1.5,0.155
2/8/2021 21:00,57.47,1.2,0.155
2/8/2021 22:00,58.46,1.0,0.156
2/8/2021 23:00,58.96,0.8,0.156
2/9/2021 0:00,56.97,0.7,0.155
2/9/2021 1:00,55.04,0.7,0.155
2/9/2021 2:00,53.62,0.6,0.155
2/9/2021 3:00,53.15,0.5,0.156
2/9/2021 4:00,52.22,0.4,0.156
2/9/2021 5:00,52.69,0.4,0.156
2/9/2021 6:00,52.69,0.3,0.156
2/9/2021 7:00,52.22,0.3,0.156
2/9/2021 8:00,52.69,0.3,0.156
2/9/2021 9:00,52.69,0.3,0.156
2/9/2021 10:00,51.76,0.5,0.156
2/9/2021 11:00,51.76,0.6,0.156
2/9/2021 12:00,51.76,0.6,0.156
2/9/2021 13:00,53.15,0.8,0.155
2/9/2021 14:00,53.62,1.1,0.155
2/9/2021 15:00,54.09,1.6,0.154
2/9/2021 16:00,55.04,2.0,0.154
2/9/2021 17:00,55.52,2.3,0.154
2/9/2021 18:00,53.62,2.3,0.154
2/9/2021 19:00,52.69,2.0,0.154
2/9/2021 20:00,52.22,1.6,0.155
2/9/2021 21:00,51.76,1.3,0.155
2/9/2021 22:00,51.31,1.0,0.156
2/9/2021 23:00,51.76,0.7,0.156
2/10/2021 0:00,51.31,0.4,0.156
2/10/2021 1:00,51.31,0.2,0.157
2/10/2021 2:00,51.76,0.0,0.157
2/10/2021 3:00,38.50,-0.1,0.157
2/10/2021 4:00,31.21,-0.1,0.158
2/10/2021 5:00,23.06,0.0,0.159
2/10/2021 6:00,22.55,0.0,0.158
2/10/2021 7:00,28.71,0.0,0.16
2/10/2021 8:00,34.55,0.0,0.161
2/10/2021 9:00,37.39,0.0,0.162
2/10/2021 10:00,41.96,0.0,0.161
2/10/2021 11:00,45.21,0.0,0.161
2/10/2021 12:00,47.32,0.0,0.161
2/10/2021 13:00,50.85,0.0,0.161
2/10/2021 14:00,56.97,0.0,0.156
2/10/2021 15:00,52.22,0.0,0.153
2/10/2021 16:00,48.19,0.0,0.151
2/10/2021 17:00,50.40,1.0,0.152
2/10/2021 18:00,66.82,1.2,0.151
2/10/2021 19:00,67.92,1.0,0.152
2/10/2021 20:00,66.82,0.8,0.152
2/10/2021 21:00,66.82,0.6,0.152
2/10/2021 22:00,64.65,0.4,0.152
2/10/2021 23:00,63.59,0.3,0.152
2/11/2021 0:00,58.46,0.2,0.152
2/11/2021 1:00,54.56,0.1,0.152
2/11/2021 2:00,52.69,0.1,0.152
2/11/2021 3:00,50.40,0.0,0.153
2/11/2021 4:00,45.21,0.0,0.153
2/11/2021 5:00,44.38,0.0,0.153
2/11/2021 6:00,49.07,0.0,0.154
2/11/2021 7:00,49.95,0.0,0.154
2/11/2021 8:00,44.38,0.0,0.154
2/11/2021 9:00,44.38,0.2,0.153
2/11/2021 10:00,44.38,0.3,0.153
2/11/2021 11:00,46.89,0.7,0.153
2/11/2021 12:00,49.07,1.0,0.152
2/11/2021 13:00,52.22,1.3,0.151
2/11/2021 14:00,53.15,1.6,0.151
2/11/2021 15:00,52.69,1.8,0.15
2/11/2021 16:00,53.62,1.8,0.15
2/11/2021 17:00,53.62,1.8,0.15
2/11/2021 18:00,54.56,1.7,0.15
2/11/2021 19:00,54.56,1.6,0.15
2/11/2021 20:00,55.52,1.4,0.15
2/11/2021 21:00,56.00,1.2,0.15
2/11/2021 22:00,57.96,1.0,0.15
2/11/2021 23:00,57.96,0.9,0.15
2/12/2021 0:00,58.46,1.0,0.15
2/12/2021 1:00,57.96,1.0,0.15
2/12/2021 2:00,57.96,1.0,0.15
2/12/2021 3:00,56.97,0.9,0.15
2/12/2021 4:00,57.47,0.9,0.15
2/12/2021 5:00,56.00,0.8,0.15
2/12/2021 6:00,56.00,0.7,0.15
2/12/2021 7:00,55.52,0.6,0.15
2/12/2021 8:00,55.04,0.6,0.15
2/12/2021 9:00,54.56,0.6,0.15
2/12/2021 10:00,56.00,0.5,0.15
2/12/2021 11:00,56.00,0.4,0.149
2/12/2021 12:00,56.00,0.5,0.149
2/12/2021 13:00,54.09,0.7,0.148
2/12/2021 14:00,54.09,0.9,0.148
2/12/2021 15:00,55.04,0.9,0.148
2/12/2021 16:00,55.04,0.9,0.148
2/12/2021 17:00,56.00,0.8,0.149
2/12/2021 18:00,55.52,0.8,0.154
2/12/2021 19:00,55.52,0.8,0.154
2/12/2021 20:00,54.56,0.7,0.153
2/12/2021 21:00,54.09,0.6,0.151
2/12/2021 22:00,53.62,0.6,0.151
2/12/2021 23:00,52.69,0.6,0.151
2/13/2021 0:00,51.76,0.6,0.151
2/13/2021 1:00,51.76,0.4,0.151
2/13/2021 2:00,48.63,0.2,0.15
2/13/2021 3:00,48.19,0.0,0.15
2/13/2021 4:00,48.63,0.0,0.15
2/13/2021 5:00,46.47,0.0,0.15
2/13/2021 6:00,40.39,0.0,0.15
2/13/2021 7:00,38.87,0.0,0.15
2/13/2021 8:00,38.87,0.0,0.15
2/13/2021 9:00,47.32,0.0,0.15
2/13/2021 10:00,52.22,0.0,0.149
2/13/2021 11:00,54.56,0.0,0.148
2/13/2021 12:00,54.56,0.0,0.148
2/13/2021 13:00,55.52,0.0,0.147
2/13/2021 14:00,53.62,0.0,0.147
2/13/2021 15:00,54.09,0.0,0.146
2/13/2021 16:00,56.97,0.0,0.145
2/13/2021 17:00,56.97,0.0,0.145
2/13/2021 18:00,54.56,0.0,0.145
2/13/2021 19:00,49.51,0.0,0.146
2/13/2021 20:00,48.63,0.0,0.146
2/13/2021 21:00,47.32,0.0,0.147
2/13/2021 22:00,48.19,0.0,0.148
2/13/2021 23:00,47.32,0.0,0.148
2/14/2021 0:00,46.47,0.0,0.149
2/14/2021 1:00,45.62,-0.1,0.15
2/14/2021 2:00,40.78,-0.1,0.15
2/14/2021 3:00,39.63,-0.1,0.151
2/14/2021 4:00,40.39,-0.1,0.152
2/14/2021 5:00,41.56,-0.1,0.153
2/14/2021 6:00,42.75,0.0,0.153
2/14/2021 7:00,47.32,0.0,0.153
2/14/2021 8:00,43.15,0.0,0.153
2/14/2021 9:00,47.32,0.0,0.153
2/14/2021 10:00,56.00,0.0,0.152
2/14/2021 11:00,58.96,0.0,0.152
2/14/2021 12:00,63.59,0.0,0.15
2/14/2021 13:00,65.19,0.0,0.149
2/14/2021 14:00,69.59,0.0,0.148
2/14/2021 15:00,71.29,0.0,0.147
2/14/2021 16:00,69.59,0.0,0.146
2/14/2021 17:00,64.65,0.0,0.146
2/14/2021 18:00,64.12,0.1,0.146
2/14/2021 19:00,63.59,0.3,0.147
2/14/2021 20:00,63.59,0.6,0.148
2/14/2021 21:00,63.06,0.7,0.148
2/14/2021 22:00,63.06,0.7,0.149
2/14/2021 23:00,64.12,0.7,0.149
2/15/2021 0:00,64.12,0.7,0.149
2/15/2021 1:00,64.12,0.7,0.149
2/15/2021 2:00,63.06,0.7,0.149
2/15/2021 3:00,62.02,0.6,0.15
2/15/2021 4:00,62.02,0.6,0.15
2/15/2021 5:00,63.59,0.5,0.149
2/15/2021 6:00,63.06,0.5,0.149
2/15/2021 7:00,63.59,0.5,0.149
2/15/2021 8:00,64.12,0.4,0.149
2/15/2021 9:00,67.92,0.1,0.147
2/15/2021 10:00,71.87,0.1,0.146
2/15/2021 11:00,74.20,0.1,0.145
2/15/2021 12:00,71.29,0.3,0.145
2/15/2021 13:00,70.72,0.6,0.144
2/15/2021 14:00,69.59,1.0,0.143
2/15/2021 15:00,70.16,1.4,0.143
2/15/2021 16:00,72.44,1.7,0.143
2/15/2021 17:00,75.97,1.7,0.143
2/15/2021 18:00,77.78,1.7,0.143
2/15/2021 19:00,76.57,1.5,0.144
2/15/2021 20:00,77.78,1.4,0.146
2/15/2021 21:00,78.39,1.3,0.147
2/15/2021 22:00,80.24,1.2,0.147
2/15/2021 23:00,80.24,1.2,0.147
2/16/2021 0:00,77.18,1.1,0.146
2/16/2021 1:00,75.97,1.1,0.146
2/16/2021 2:00,74.20,1.1,0.146
2/16/2021 3:00,75.38,0.8,0.146
2/16/2021 4:00,77.18,0.7,0.146
2/16/2021 5:00,77.78,0.7,0.146
2/16/2021 6:00,75.38,0.8,0.146
2/16/2021 7:00,74.20,0.8,0.147
2/16/2021 8:00,73.61,0.6,0.147
2/16/2021 9:00,73.61,0.7,0.147
2/16/2021 10:00,73.02,0.9,0.146
2/16/2021 11:00,73.61,1.2,0.146
2/16/2021 12:00,73.02,1.5,0.145
2/16/2021 13:00,71.87,1.8,0.145
2/16/2021 14:00,70.72,2.2,0.145
2/16/2021 15:00,70.72,2.5,0.145
2/16/2021 16:00,69.03,2.6,0.147
2/16/2021 17:00,66.82,2.6,0.146
2/16/2021 18:00,66.27,2.4,0.146
2/16/2021 19:00,65.73,2.3,0.147
2/16/2021 20:00,64.12,2.1,0.147
2/16/2021 21:00,64.12,2.0,0.148
2/16/2021 22:00,62.54,1.8,0.148
2/16/2021 23:00,62.54,1.6,0.149
2/17/2021 0:00,63.06,1.5,0.149
2/17/2021 1:00,62.54,1.5,0.149
2/17/2021 2:00,61.50,1.4,0.149
2/17/2021 3:00,60.47,1.4,0.15
2/17/2021 4:00,60.47,1.3,0.15
2/17/2021 5:00,59.46,1.2,0.15
2/17/2021 6:00,58.96,1.1,0.15
2/17/2021 7:00,57.47,1.0,0.15
2/17/2021 8:00,56.97,0.9,0.151
2/17/2021 9:00,56.97,0.9,0.15
2/17/2021 10:00,57.47,0.9,0.15
2/17/2021 11:00,57.96,1.0,0.15
2/17/2021 12:00,57.96,1.1,0.15
2/17/2021 13:00,57.96,1.3,0.15
2/17/2021 14:00,57.96,1.8,0.149
2/17/2021 15:00,57.47,2.3,0.149
2/17/2021 16:00,57.47,2.5,0.149
2/17/2021 17:00,57.47,2.6,0.149
2/17/2021 18:00,56.97,2.5,0.149
2/17/2021 19:00,56.49,2.2,0.15
2/17/2021 20:00,55.52,1.8,0.151
2/17/2021 21:00,55.04,1.3,0.151
2/17/2021 22:00,55.04,1.0,0.152
2/17/2021 23:00,55.52,0.8,0.152
2/18/2021 0:00,54.56,0.5,0.152
2/18/2021 1:00,54.56,0.3,0.152
2/18/2021 2:00,49.95,0.0,0.153
2/18/2021 3:00,34.55,-0.1,0.153
2/18/2021 4:00,31.86,0.0,0.154
2/18/2021 5:00,26.92,0.0,0.155
2/18/2021 6:00,25.22,0.0,0.155
2/18/2021 7:00,32.52,0.0,0.156
2/18/2021 8:00,40.78,0.0,0.157
2/18/2021 9:00,49.95,0.0,0.158
2/18/2021 10:00,58.96,0.0,0.158
2/18/2021 11:00,61.50,0.0,0.157
2/18/2021 12:00,62.54,0.0,0.156
2/18/2021 13:00,63.59,0.0,0.154
2/18/2021 14:00,64.65,0.1,0.152
2/18/2021 15:00,64.12,0.1,0.15
2/18/2021 16:00,67.37,0.4,0.151
2/18/2021 17:00,73.02,0.9,0.15
2/18/2021 18:00,71.87,0.9,0.15
2/18/2021 19:00,69.03,0.9,0.15
2/18/2021 20:00,65.19,0.8,0.15
2/18/2021 21:00,60.99,0.7,0.15
2/18/2021 22:00,58.96,0.3,0.15
2/18/2021 23:00,57.47,0.3,0.15
2/19/2021 0:00,56.97,0.3,0.15
2/19/2021 1:00,57.47,0.4,0.15
