"2021 Con1East Gauge ",,,
"Hourly Stream Data (Summary)",,,
,,,
"Dataset Reference Format:",,,
,"[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,
," URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].",,
,,,
"Dataset Header Description",,,
,"Column(s)| Variable| Description| [units]",,
,"1st Column  | DateTime| Time stamp of variable collection time* [MM/DD/YY  hr:mm]",,
,"2nd Column|Discharge -L/s|Stream Discharge instantaneous measurements [L/s]",,
,"3rd Column |StreamTemp-C| Stream Temperature [C]",,
,"4th Column |StreamEC-mS/cm| Stream Electrical Conductivity [mS/cm]",,
,,,
,,,
,"**Note: -6999 denotes missing data",,
,,,
,,,
"DateTime","Discharge-L/s","StreamTemp-C","StreamEC-mS/cm"
"5/20/2021 19:00",31.28,8.4,0.061
"5/20/2021 20:00",30.85,8.2,0.061
"5/20/2021 21:00",30.42,7.8,0.061
"5/20/2021 22:00",30.93,7.5,0.06
"5/20/2021 23:00",30.59,7.2,0.06
"5/21/2021 0:00",30.34,6.8,0.059
"5/21/2021 1:00",28.43,6.5,0.059
"5/21/2021 2:00",29.25,6.2,0.058
"5/21/2021 3:00",29.58,5.9,0.058
"5/21/2021 4:00",29.67,5.6,0.058
"5/21/2021 5:00",31.54,5.5,0.057
"5/21/2021 6:00",32.5,5.4,0.057
"5/21/2021 7:00",29.25,5.4,0.057
"5/21/2021 8:00",30.85,5.5,0.057
"5/21/2021 9:00",30.93,5.6,0.057
"5/21/2021 10:00",32.06,5.8,0.058
"5/21/2021 11:00",35.85,5.9,0.058
"5/21/2021 12:00",34.92,6,0.058
"5/21/2021 13:00",30.26,6.2,0.058
"5/21/2021 14:00",34.28,6.4,0.058
"5/21/2021 15:00",32.32,6.5,0.058
"5/21/2021 16:00",29.34,6.6,0.058
"5/21/2021 17:00",29.09,6.8,0.059
"5/21/2021 18:00",32.85,6.9,0.059
"5/21/2021 19:00",30.26,7,0.059
"5/21/2021 20:00",31.45,6.9,0.059
"5/21/2021 21:00",30.59,6.7,0.059
"5/21/2021 22:00",30.93,6.5,0.059
"5/21/2021 23:00",30,6.3,0.059
"5/22/2021 0:00",31.11,6.2,0.059
"5/22/2021 1:00",30,6.1,0.059
"5/22/2021 2:00",29,6.2,0.059
"5/22/2021 3:00",27.15,6.2,0.059
"5/22/2021 4:00",33.29,6.2,0.059
"5/22/2021 5:00",32.15,6.1,0.058
"5/22/2021 6:00",32.06,6.1,0.058
"5/22/2021 7:00",36.88,6,0.057
"5/22/2021 8:00",41.09,6.1,0.057
"5/22/2021 9:00",30.59,6.3,0.057
"5/22/2021 10:00",37.84,6.4,0.057
"5/22/2021 11:00",33.2,6.4,0.057
"5/22/2021 12:00",35.38,6.7,0.058
"5/22/2021 13:00",35.02,6.6,0.057
"5/22/2021 14:00",40.49,6.8,0.058
"5/22/2021 15:00",35.2,7.2,0.058
"5/22/2021 16:00",37.55,7.7,0.059
"5/22/2021 17:00",43.66,7.9,0.059
"5/22/2021 18:00",37.07,7.9,0.059
"5/22/2021 19:00",39.1,7.7,0.059
"5/22/2021 20:00",37.93,7.6,0.059
"5/22/2021 21:00",32.41,7.2,0.059
"5/22/2021 22:00",31.62,6.9,0.059
"5/22/2021 23:00",35.29,6.5,0.058
"5/23/2021 0:00",28.11,6.1,0.058
"5/23/2021 1:00",33.03,5.8,0.057
"5/23/2021 2:00",32.67,5.6,0.057
"5/23/2021 3:00",31.19,5.4,0.057
"5/23/2021 4:00",31.88,5.2,0.057
"5/23/2021 5:00",33.03,5,0.056
"5/23/2021 6:00",33.56,5,0.056
"5/23/2021 7:00",29.92,5,0.057
"5/23/2021 8:00",28.35,5.1,0.057
"5/23/2021 9:00",31.11,5.3,0.057
"5/23/2021 10:00",37.55,5.5,0.057
"5/23/2021 11:00",32.76,5.7,0.058
"5/23/2021 12:00",31.8,6,0.058
"5/23/2021 13:00",31.62,6.1,0.058
"5/23/2021 14:00",30.17,6.5,0.059
"5/23/2021 15:00",32.67,7,0.06
"5/23/2021 16:00",35.29,7.7,0.061
"5/23/2021 17:00",34.92,8,0.061
"5/23/2021 18:00",35.48,8,0.062
"5/23/2021 19:00",34.92,7.9,0.061
"5/23/2021 20:00",34.28,7.8,0.061
"5/23/2021 21:00",34.28,7.5,0.061
"5/23/2021 22:00",29.92,7.2,0.06
"5/23/2021 23:00",32.76,7,0.06
"5/24/2021 0:00",30.17,6.8,0.06
"5/24/2021 1:00",30,6.7,0.06
"5/24/2021 2:00",29.25,6.5,0.06
"5/24/2021 3:00",28.92,6.4,0.059
"5/24/2021 4:00",29.5,6.3,0.059
"5/24/2021 5:00",32.06,6.3,0.059
"5/24/2021 6:00",28.51,6.3,0.059
"5/24/2021 7:00",29.17,6.3,0.059
"5/24/2021 8:00",32.41,6.5,0.06
"5/24/2021 9:00",32.06,6.7,0.06
"5/24/2021 10:00",29.17,6.9,0.06
"5/24/2021 11:00",31.28,7.2,0.06
"5/24/2021 12:00",34.01,7.8,0.061
"5/24/2021 13:00",35.11,8.2,0.062
"5/24/2021 14:00",37.93,8.7,0.062
"5/24/2021 15:00",40.09,8.9,0.063
"5/24/2021 16:00",36.41,9.2,0.063
"5/24/2021 17:00",39.99,9.4,0.064
"5/24/2021 18:00",36.41,9.4,0.064
"5/24/2021 19:00",33.65,9.2,0.064
"5/24/2021 20:00",31.45,9,0.064
"5/24/2021 21:00",31.71,8.8,0.063
"5/24/2021 22:00",30.34,8.5,0.063
"5/24/2021 23:00",30.59,8.3,0.063
"5/25/2021 0:00",30.59,8,0.062
"5/25/2021 1:00",28.27,7.6,0.062
"5/25/2021 2:00",27.95,7.3,0.061
"5/25/2021 3:00",24.55,7.1,0.061
"5/25/2021 4:00",28.84,6.9,0.061
"5/25/2021 5:00",28.27,6.8,0.06
"5/25/2021 6:00",32.58,6.7,0.06
"5/25/2021 7:00",28.11,6.7,0.06
"5/25/2021 8:00",31.02,6.8,0.06
"5/25/2021 9:00",27.46,7,0.06
"5/25/2021 10:00",30.68,7.3,0.061
"5/25/2021 11:00",28.68,7.7,0.061
"5/25/2021 12:00",32.32,8.1,0.062
"5/25/2021 13:00",33.83,8.4,0.061
"5/25/2021 14:00",35.11,8.8,0.062
"5/25/2021 15:00",37.55,9.2,0.063
"5/25/2021 16:00",39.59,9.2,0.062
"5/25/2021 17:00",40.39,9,0.061
"5/25/2021 18:00",38.9,9,0.061
"5/25/2021 19:00",40.19,9,0.061
"5/25/2021 20:00",42.1,8.8,0.061
"5/25/2021 21:00",38.51,8.4,0.061
"5/25/2021 22:00",35.02,8.1,0.06
"5/25/2021 23:00",31.71,7.8,0.06
"5/26/2021 0:00",31.8,7.7,0.06
"5/26/2021 1:00",30.68,7.6,0.06
"5/26/2021 2:00",28.84,7.5,0.061
"5/26/2021 3:00",26.67,7.4,0.061
"5/26/2021 4:00",26.91,7.3,0.061
"5/26/2021 5:00",33.2,7.2,0.06
"5/26/2021 6:00",29.25,7.2,0.06
"5/26/2021 7:00",32.23,7.2,0.06
"5/26/2021 8:00",31.8,7.2,0.06
"5/26/2021 9:00",30.59,7.3,0.061
"5/26/2021 10:00",30.93,7.6,0.061
"5/26/2021 11:00",34.47,7.8,0.061
"5/26/2021 12:00",31.97,8.2,0.062
"5/26/2021 13:00",31.19,8.7,0.063
"5/26/2021 14:00",36.88,9.5,0.064
"5/26/2021 15:00",38.51,10.2,0.065
"5/26/2021 16:00",43.34,10.8,0.066
"5/26/2021 17:00",43.34,11.1,0.067
"5/26/2021 18:00",38.13,11,0.067
"5/26/2021 19:00",35.48,10.7,0.067
"5/26/2021 20:00",29.5,10.4,0.066
"5/26/2021 21:00",22.93,9.9,0.065
"5/26/2021 22:00",24.66,9.4,0.065
"5/26/2021 23:00",28.11,8.9,0.064
"5/27/2021 0:00",27.95,8.4,0.063
"5/27/2021 1:00",26.83,8,0.063
"5/27/2021 2:00",24.3,7.7,0.062
"5/27/2021 3:00",26.52,7.4,0.062
"5/27/2021 4:00",23.1,7.1,0.061
"5/27/2021 5:00",31.11,6.9,0.061
"5/27/2021 6:00",26.99,6.8,0.06
"5/27/2021 7:00",26.21,6.7,0.06
"5/27/2021 8:00",24.94,6.8,0.061
"5/27/2021 9:00",27.46,7.1,0.061
"5/27/2021 10:00",32.5,7.5,0.062
"5/27/2021 11:00",28.84,8.1,0.063
"5/27/2021 12:00",34.28,8.9,0.064
"5/27/2021 13:00",32.5,9.7,0.065
"5/27/2021 14:00",35.66,10.3,0.066
"5/27/2021 15:00",37.17,10.8,0.066
"5/27/2021 16:00",30.34,11.1,0.067
"5/27/2021 17:00",37.36,11.3,0.067
"5/27/2021 18:00",36.6,11.3,0.068
"5/27/2021 19:00",34.28,11.3,0.068
"5/27/2021 20:00",32.32,11.2,0.068
"5/27/2021 21:00",30.26,10.9,0.068
"5/27/2021 22:00",30.85,10.6,0.067
"5/27/2021 23:00",26.05,10.2,0.067
"5/28/2021 0:00",28.11,10,0.066
"5/28/2021 1:00",28.92,9.7,0.066
"5/28/2021 2:00",28.03,9.6,0.066
"5/28/2021 3:00",26.05,9.4,0.066
"5/28/2021 4:00",23.74,9.2,0.065
"5/28/2021 5:00",25.74,8.9,0.065
"5/28/2021 6:00",28.03,8.6,0.064
"5/28/2021 7:00",26.05,8.4,0.064
"5/28/2021 8:00",30.42,8.2,0.064
"5/28/2021 9:00",25.9,8.2,0.063
"5/28/2021 10:00",28.11,8.3,0.063
"5/28/2021 11:00",25.51,8.5,0.064
"5/28/2021 12:00",27.54,8.9,0.064
"5/28/2021 13:00",25.51,9.4,0.065
"5/28/2021 14:00",28.35,9.9,0.066
"5/28/2021 15:00",29.42,10.4,0.067
"5/28/2021 16:00",34.01,10.8,0.067
"5/28/2021 17:00",30.09,11.1,0.068
"5/28/2021 18:00",28.76,11.1,0.068
"5/28/2021 19:00",29.09,10.8,0.068
"5/28/2021 20:00",23.67,10.5,0.067
"5/28/2021 21:00",25.04,10,0.067
"5/28/2021 22:00",24.91,9.5,0.066
"5/28/2021 23:00",24.4,8.9,0.065
"5/29/2021 0:00",23.51,8.5,0.064
"5/29/2021 1:00",22.74,8.1,0.064
"5/29/2021 2:00",24.04,7.7,0.063
"5/29/2021 3:00",22.73,7.4,0.063
"5/29/2021 4:00",25.26,7,0.062
"5/29/2021 5:00",24.95,6.8,0.062
"5/29/2021 6:00",21.9,6.5,0.061
"5/29/2021 7:00",22.96,6.4,0.061
"5/29/2021 8:00",24.94,6.5,0.061
"5/29/2021 9:00",25.74,6.7,0.061
"5/29/2021 10:00",23.82,7.1,0.062
"5/29/2021 11:00",28.27,7.6,0.063
"5/29/2021 12:00",30.26,8.3,0.064
"5/29/2021 13:00",27.62,9.1,0.065
"5/29/2021 14:00",31.62,9.8,0.066
"5/29/2021 15:00",29.5,10.4,0.067
"5/29/2021 16:00",32.32,11,0.068
"5/29/2021 17:00",32.15,11.3,0.069
"5/29/2021 18:00",27.78,11.4,0.069
"5/29/2021 19:00",25.31,11.3,0.069
"5/29/2021 20:00",21.25,11,0.069
"5/29/2021 21:00",22.46,10.6,0.068
"5/29/2021 22:00",22.61,10.1,0.068
"5/29/2021 23:00",23.92,9.7,0.067
"5/30/2021 0:00",22.39,9.2,0.066
"5/30/2021 1:00",20.17,8.8,0.065
"5/30/2021 2:00",22.98,8.5,0.065
"5/30/2021 3:00",20.69,8.1,0.064
"5/30/2021 4:00",21.06,7.9,0.064
"5/30/2021 5:00",22.43,7.6,0.064
"5/30/2021 6:00",22.77,7.4,0.063
"5/30/2021 7:00",23.08,7.2,0.063
"5/30/2021 8:00",22.49,7.4,0.063
"5/30/2021 9:00",24.88,7.6,0.064
"5/30/2021 10:00",23.3,8,0.064
"5/30/2021 11:00",22.29,8.5,0.065
"5/30/2021 12:00",27.07,9.2,0.066
"5/30/2021 13:00",27.95,10,0.067
"5/30/2021 14:00",28.59,10.7,0.068
"5/30/2021 15:00",33.38,11.4,0.069
"5/30/2021 16:00",33.65,11.9,0.07
"5/30/2021 17:00",32.67,12.3,0.071
"5/30/2021 18:00",31.88,12.4,0.071
"5/30/2021 19:00",27.23,12.2,0.071
"5/30/2021 20:00",26.13,12,0.071
"5/30/2021 21:00",23.96,11.5,0.071
"5/30/2021 22:00",22.49,11,0.07
"5/30/2021 23:00",21.38,10.6,0.069
"5/31/2021 0:00",20.09,10.2,0.069
"5/31/2021 1:00",23.91,9.8,0.068
"5/31/2021 2:00",20.94,9.5,0.068
"5/31/2021 3:00",22.68,9.2,0.067
"5/31/2021 4:00",18.77,9,0.067
"5/31/2021 5:00",23.29,8.8,0.067
"5/31/2021 6:00",22.58,8.6,0.066
"5/31/2021 7:00",24.46,8.5,0.066
"5/31/2021 8:00",22.77,8.6,0.066
"5/31/2021 9:00",23.72,8.8,0.066
"5/31/2021 10:00",22.01,9.1,0.067
"5/31/2021 11:00",23.3,9.7,0.068
"5/31/2021 12:00",26.6,10.3,0.069
"5/31/2021 13:00",26.13,11.1,0.07
"5/31/2021 14:00",28.43,11.8,0.071
"5/31/2021 15:00",27.54,12.3,0.072
"5/31/2021 16:00",29.5,12.8,0.073
"5/31/2021 17:00",28.19,13.2,0.074
"5/31/2021 18:00",28.11,13.3,0.074
"5/31/2021 19:00",28.84,13.2,0.074
"5/31/2021 20:00",24.88,12.9,0.074
"5/31/2021 21:00",24.05,12.5,0.073
"5/31/2021 22:00",22.11,12,0.072
"5/31/2021 23:00",22.27,11.5,0.071
"6/1/2021 0:00",22.68,11,0.071
"6/1/2021 1:00",21.79,10.7,0.07
"6/1/2021 2:00",19.99,10.4,0.07
"6/1/2021 3:00",22.23,10.1,0.069
"6/1/2021 4:00",20.28,9.8,0.069
"6/1/2021 5:00",21.67,9.6,0.068
"6/1/2021 6:00",21.32,9.4,0.068
"6/1/2021 7:00",20.57,9.3,0.068
"6/1/2021 8:00",22.65,9.4,0.068
"6/1/2021 9:00",22.04,9.6,0.068
"6/1/2021 10:00",19.4,10,0.069
"6/1/2021 11:00",24.34,10.5,0.07
"6/1/2021 12:00",25.05,11.1,0.071
"6/1/2021 13:00",26.28,11.9,0.072
"6/1/2021 14:00",26.52,12.5,0.073
"6/1/2021 15:00",25.67,13.1,0.074
"6/1/2021 16:00",27.38,13.6,0.075
"6/1/2021 17:00",30.76,14,0.076
"6/1/2021 18:00",30.76,14.1,0.076
"6/1/2021 19:00",27.31,14,0.076
"6/1/2021 20:00",24.02,13.7,0.076
"6/1/2021 21:00",23.67,13.4,0.076
"6/1/2021 22:00",21.17,13,0.075
"6/1/2021 23:00",19.85,12.5,0.074
"6/2/2021 0:00",20.33,12.1,0.074
"6/2/2021 1:00",20.79,11.8,0.073
"6/2/2021 2:00",20.43,11.5,0.073
"6/2/2021 3:00",22.11,11.2,0.072
"6/2/2021 4:00",21.2,11,0.072
"6/2/2021 5:00",22.52,10.8,0.071
"6/2/2021 6:00",21.2,10.6,0.071
"6/2/2021 7:00",18.73,10.5,0.071
"6/2/2021 8:00",21.63,10.6,0.071
"6/2/2021 9:00",21.82,10.8,0.071
"6/2/2021 10:00",22.58,11.1,0.072
"6/2/2021 11:00",24.18,11.6,0.073
"6/2/2021 12:00",23.91,12.3,0.074
"6/2/2021 13:00",23.92,13.1,0.075
"6/2/2021 14:00",28.03,13.7,0.076
"6/2/2021 15:00",29.92,14.3,0.077
"6/2/2021 16:00",26.05,14.9,0.078
"6/2/2021 17:00",32.15,15.2,0.079
"6/2/2021 18:00",29.5,15.4,0.079
"6/2/2021 19:00",25.51,15.3,0.08
"6/2/2021 20:00",24.25,15,0.079
"6/2/2021 21:00",22.32,14.6,0.079
"6/2/2021 22:00",19.97,14.2,0.078
"6/2/2021 23:00",19.55,13.7,0.077
"6/3/2021 0:00",19.12,13.3,0.077
"6/3/2021 1:00",18.62,12.9,0.075
"6/3/2021 2:00",20.65,12.5,0.075
"6/3/2021 3:00",18.02,12.2,0.074
"6/3/2021 4:00",19.77,12,0.074
"6/3/2021 5:00",19.07,11.8,0.074
"6/3/2021 6:00",18.8,11.6,0.073
"6/3/2021 7:00",19.21,11.4,0.073
"6/3/2021 8:00",17.55,11.5,0.073
"6/3/2021 9:00",20.23,11.7,0.073
"6/3/2021 10:00",21.72,12,0.074
"6/3/2021 11:00",20.47,12.4,0.074
"6/3/2021 12:00",22.65,13,0.075
"6/3/2021 13:00",25.36,13.7,0.076
"6/3/2021 14:00",25.03,14.4,0.078
"6/3/2021 15:00",26.83,15,0.079
"6/3/2021 16:00",28.84,15.5,0.08
"6/3/2021 17:00",28.19,15.9,0.081
"6/3/2021 18:00",28.59,15.9,0.081
"6/3/2021 19:00",26.21,15.8,0.081
"6/3/2021 20:00",23.43,15.6,0.081
"6/3/2021 21:00",21.84,15.3,0.081
"6/3/2021 22:00",19.75,15.1,0.08
"6/3/2021 23:00",21.12,14.8,0.08
"6/4/2021 0:00",20.32,14.5,0.08
"6/4/2021 1:00",20.36,14.2,0.079
"6/4/2021 2:00",20.47,13.9,0.079
"6/4/2021 3:00",18.3,13.7,0.078
"6/4/2021 4:00",19.41,13.4,0.077
"6/4/2021 5:00",20.12,13.2,0.077
"6/4/2021 6:00",19.25,12.9,0.077
"6/4/2021 7:00",19.53,12.7,0.076
"6/4/2021 8:00",20.34,12.7,0.077
"6/4/2021 9:00",17.93,12.8,0.077
"6/4/2021 10:00",21.16,13,0.077
"6/4/2021 11:00",21.11,13.4,0.078
"6/4/2021 12:00",22.44,13.9,0.078
"6/4/2021 13:00",22.29,14.5,0.079
"6/4/2021 14:00",24.4,15.1,0.08
"6/4/2021 15:00",24.17,15.5,0.081
"6/4/2021 16:00",23.29,15.9,0.082
"6/4/2021 17:00",24.39,16.2,0.082
"6/4/2021 18:00",22.82,16.2,0.082
"6/4/2021 19:00",21.46,16.1,0.082
"6/4/2021 20:00",19.43,15.8,0.082
"6/4/2021 21:00",19.18,15.4,0.081
"6/4/2021 22:00",19.17,15,0.08
"6/4/2021 23:00",20.29,14.6,0.08
"6/5/2021 0:00",17.57,14.2,0.079
"6/5/2021 1:00",18.05,13.9,0.079
"6/5/2021 2:00",18.09,13.6,0.078
"6/5/2021 3:00",17.94,13.2,0.077
"6/5/2021 4:00",18.54,12.8,0.077
"6/5/2021 5:00",18.04,12.5,0.076
"6/5/2021 6:00",18.26,12.2,0.075
"6/5/2021 7:00",17.21,12,0.075
"6/5/2021 8:00",18.44,12,0.075
"6/5/2021 9:00",17.32,12.1,0.075
"6/5/2021 10:00",19.15,12.2,0.075
"6/5/2021 11:00",19.08,12.4,0.075
"6/5/2021 12:00",18.81,12.8,0.076
"6/5/2021 13:00",19.38,13.2,0.077
"6/5/2021 14:00",20.28,13.7,0.078
"6/5/2021 15:00",19.58,14.1,0.078
"6/5/2021 16:00",18.42,14.4,0.079
"6/5/2021 17:00",17.96,14.6,0.079
"6/5/2021 18:00",19.99,14.5,0.08
"6/5/2021 19:00","#NUM!",14.3,0.08
"6/5/2021 20:00","#NUM!",14.1,0.079
"6/5/2021 21:00",17.05,13.7,0.079
"6/5/2021 22:00",17.17,13.3,0.078
"6/5/2021 23:00",16.62,12.9,0.077
"6/6/2021 0:00",17.29,12.4,0.076
"6/6/2021 1:00",17.22,12,0.076
"6/6/2021 2:00",15.82,11.5,0.075
"6/6/2021 3:00",17.54,11,0.074
"6/6/2021 4:00",17.94,10.5,0.073
"6/6/2021 5:00",19.84,10,0.072
"6/6/2021 6:00",17.91,9.5,0.071
"6/6/2021 7:00",18.56,9.2,0.07
"6/6/2021 8:00",18.98,9.2,0.07
"6/6/2021 9:00",20.07,9.3,0.07
"6/6/2021 10:00",18.81,9.4,0.07
"6/6/2021 11:00",19.36,9.7,0.071
"6/6/2021 12:00",18.34,10.1,0.071
"6/6/2021 13:00",20.86,10.7,0.072
"6/6/2021 14:00",19.56,11.2,0.073
"6/6/2021 15:00","#NUM!",11.7,0.074
"6/6/2021 16:00",20.41,12.1,0.075
"6/6/2021 17:00",20.8,12.4,0.075
"6/6/2021 18:00","#NUM!",12.4,0.075
"6/6/2021 19:00",17.34,12.3,0.075
"6/6/2021 20:00",18.06,12.1,0.075
"6/6/2021 21:00",18.12,11.8,0.075
"6/6/2021 22:00",16.55,11.5,0.074
"6/6/2021 23:00",17.96,11.2,0.074
"6/7/2021 0:00",17.72,10.7,0.073
"6/7/2021 1:00",17.79,10.3,0.072
"6/7/2021 2:00",18.94,9.9,0.072
"6/7/2021 3:00",19.79,9.6,0.071
"6/7/2021 4:00",20.18,9.2,0.07
"6/7/2021 5:00",16.75,8.9,0.07
"6/7/2021 6:00",18.91,8.6,0.069
"6/7/2021 7:00",19.35,8.3,0.069
"6/7/2021 8:00",18.76,8.4,0.069
"6/7/2021 9:00",20.17,8.6,0.069
"6/7/2021 10:00",17.84,8.9,0.069
"6/7/2021 11:00",20.97,9.3,0.07
"6/7/2021 12:00",21.72,9.8,0.071
"6/7/2021 13:00",22.07,10.4,0.072
"6/7/2021 14:00",20.97,10.9,0.073
"6/7/2021 15:00",20.98,11.4,0.074
"6/7/2021 16:00",20.09,11.8,0.075
"6/7/2021 17:00",20.52,12.2,0.075
"6/7/2021 18:00",18.83,12.4,0.076
"6/7/2021 19:00",19.3,12.4,0.076
"6/7/2021 20:00",18.41,12.3,0.076
"6/7/2021 21:00",18.08,12,0.076
"6/7/2021 22:00",17.83,11.7,0.075
"6/7/2021 23:00",20.18,11.3,0.075
"6/8/2021 0:00",18.51,10.9,0.074
"6/8/2021 1:00",18.64,10.6,0.073
"6/8/2021 2:00",17.65,10.4,0.073
"6/8/2021 3:00",19.28,10.3,0.073
"6/8/2021 4:00",18.49,10.1,0.073
"6/8/2021 5:00",20.18,10,0.072
"6/8/2021 6:00",19.49,9.9,0.072
"6/8/2021 7:00",20.68,9.8,0.072
"6/8/2021 8:00",19.78,9.9,0.072
"6/8/2021 9:00",19.34,10.1,0.072
"6/8/2021 10:00",19.38,10.3,0.073
"6/8/2021 11:00",19.83,10.5,0.073
"6/8/2021 12:00",22.34,10.9,0.104
"6/8/2021 13:00",18.5,11.2,0.104
"6/8/2021 14:00",21.95,11.4,0.105
"6/8/2021 15:00",20.85,11.7,0.106
"6/8/2021 16:00",21.25,12.1,0.107
"6/8/2021 17:00",21.65,12.4,0.107
"6/8/2021 18:00",21.04,12.5,0.108
"6/8/2021 19:00",18.94,12.5,0.108
"6/8/2021 20:00",17.09,12.3,0.108
"6/8/2021 21:00",17.79,12,0.107
"6/8/2021 22:00",18.21,11.6,0.107
"6/8/2021 23:00",16.66,11.2,0.106
"6/9/2021 0:00",15.44,10.8,0.105
"6/9/2021 1:00",17.4,10.5,0.104
"6/9/2021 2:00",17.39,10,0.104
"6/9/2021 3:00",17.94,9.7,0.103
"6/9/2021 4:00",17.68,9.5,0.102
"6/9/2021 5:00",18.22,9.5,0.102
"6/9/2021 6:00",17.75,9.4,0.102
"6/9/2021 7:00",16.75,9.4,0.102
"6/9/2021 8:00",18.55,9.5,0.102
"6/9/2021 9:00",19.74,9.6,0.102
"6/9/2021 10:00",19.84,9.9,0.103
"6/9/2021 11:00",21.36,10.3,0.103
"6/9/2021 12:00",19.95,10.8,0.104
"6/9/2021 13:00",22,11.3,0.106
"6/9/2021 14:00",22.15,11.8,0.107
"6/9/2021 15:00",21.13,12.3,0.108
"6/9/2021 16:00",20.61,12.6,0.109
"6/9/2021 17:00",21.66,12.9,0.109
"6/9/2021 18:00",21.23,13,0.11
"6/9/2021 19:00",17.74,12.9,0.11
"6/9/2021 20:00",17.86,12.7,0.11
"6/9/2021 21:00",14.88,12.5,0.109
"6/9/2021 22:00",17.77,12.3,0.109
"6/9/2021 23:00",17.77,12.1,0.109
"6/10/2021 0:00",18,11.8,0.109
"6/10/2021 1:00",16.11,11.5,0.108
"6/10/2021 2:00",16.83,11.2,0.107
"6/10/2021 3:00",18.08,10.8,0.106
"6/10/2021 4:00",20.18,10.4,0.101
"6/10/2021 5:00",26.91,9.9,0.096
"6/10/2021 6:00",30.59,9.5,0.092
"6/10/2021 7:00",41.49,9.2,0.088
"6/10/2021 8:00",58.75,8.9,0.085
"6/10/2021 9:00",49.07,8.6,0.083
"6/10/2021 10:00",46.64,8.3,0.082
"6/10/2021 11:00",43.45,8.1,0.083
"6/10/2021 12:00",50.08,8.1,0.084
"6/10/2021 13:00",43.87,8.3,0.086
"6/10/2021 14:00",33.74,8.5,0.088
"6/10/2021 15:00",31.45,8.6,0.089
"6/10/2021 16:00",29.83,8.8,0.091
"6/10/2021 17:00",28.11,9.1,0.092
"6/10/2021 18:00",23.42,9.3,0.093
"6/10/2021 19:00",28.11,9.3,0.094
"6/10/2021 20:00",27.46,9.3,0.095
"6/10/2021 21:00",28.11,9,0.095
"6/10/2021 22:00",30.68,8.7,0.094
"6/10/2021 23:00",27.31,8.5,0.094
"6/11/2021 0:00",27.15,8.2,0.094
"6/11/2021 1:00",26.83,8,0.094
"6/11/2021 2:00",22.39,7.8,0.093
"6/11/2021 3:00",26.28,7.6,0.093
"6/11/2021 4:00",23.75,7.4,0.093
"6/11/2021 5:00",23.35,7.2,0.093
"6/11/2021 6:00",25.51,7.2,0.093
"6/11/2021 7:00",26.67,7.4,0.093
"6/11/2021 8:00",21.1,7.6,0.093
"6/11/2021 9:00",27.23,7.8,0.094
"6/11/2021 10:00",24.78,8.1,0.095
"6/11/2021 11:00",26.75,8.6,0.095
"6/11/2021 12:00",27.95,9,0.097
"6/11/2021 13:00",25.67,9.4,0.097
"6/11/2021 14:00",28.27,9.9,0.099
"6/11/2021 15:00",29,10.3,0.099
"6/11/2021 16:00",26.13,10.6,0.1
"6/11/2021 17:00",29.09,10.9,0.101
"6/11/2021 18:00",26.13,11,0.102
"6/11/2021 19:00",25.51,11.1,0.102
"6/11/2021 20:00",27.23,11,0.102
"6/11/2021 21:00",26.36,10.8,0.102
"6/11/2021 22:00",22.49,10.6,0.102
"6/11/2021 23:00",21.85,10.4,0.102
"6/12/2021 0:00",22.13,10.2,0.101
"6/12/2021 1:00",21.21,10.1,0.101
"6/12/2021 2:00",22.36,9.9,0.101
"6/12/2021 3:00",22.65,9.8,0.101
"6/12/2021 4:00",22.73,9.7,0.101
"6/12/2021 5:00",21.94,9.7,0.101
"6/12/2021 6:00",22.86,9.7,0.101
"6/12/2021 7:00",21.07,9.7,0.101
"6/12/2021 8:00",22.01,9.8,0.101
"6/12/2021 9:00",24.3,9.9,0.101
"6/12/2021 10:00",23.35,10.2,0.102
"6/12/2021 11:00",22.51,10.5,0.102
"6/12/2021 12:00",25.74,11,0.103
"6/12/2021 13:00",27.15,11.5,0.105
"6/12/2021 14:00",27.07,12.1,0.106
"6/12/2021 15:00",27.46,12.6,0.107
"6/12/2021 16:00",27.15,13,0.108
"6/12/2021 17:00",26.21,13.3,0.109
"6/12/2021 18:00",24.65,13.4,0.109
"6/12/2021 19:00",23.94,13.4,0.11
"6/12/2021 20:00",23.73,13.2,0.11
"6/12/2021 21:00",21.3,13,0.109
"6/12/2021 22:00",19.59,12.7,0.109
"6/12/2021 23:00",20.52,12.3,0.108
"6/13/2021 0:00",19.43,12.1,0.108
"6/13/2021 1:00",18.62,11.8,0.107
"6/13/2021 2:00",20.76,11.5,0.107
"6/13/2021 3:00",20.83,11.3,0.106
"6/13/2021 4:00",22.36,11.1,0.106
"6/13/2021 5:00",19.56,10.9,0.105
"6/13/2021 6:00",20.27,10.8,0.105
"6/13/2021 7:00",19.56,10.7,0.105
"6/13/2021 8:00",19.89,10.8,0.105
"6/13/2021 9:00",20.45,11,0.105
"6/13/2021 10:00",23.09,11.3,0.106
"6/13/2021 11:00",22.73,11.7,0.107
"6/13/2021 12:00",24.29,12.3,0.108
"6/13/2021 13:00",24.49,13,0.11
